amount,date,time,transaction_status,transaction_id,merchant_name,device_name,is_fraud,location
60.00,2025-01-31,10:16,Success,,"JADHAV CHANDRADIP KEVALSING using Bank Account XXXXXXX5446 Jan 31, 2025, 10:16:53 AM GMT+05:30",realme narzo50a,0,Shirpur
45.00,2025-01-31,10:09,Success,,,realme narzo50a,0,Dhule
1000.00,2025-01-30,9:29,Success,,,realme narzo50a,0,Dhule
30.00,2025-01-29,10:57,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Jan 29, 2025, 10:57:03 AM GMT+05:30",realme narzo50a,1,Shirpur
65.00,2025-01-26,7:25,Success,,"BHIMRAO ATMARAM MALI Jan 26, 2025, 7:25:11 PM GMT+05:30",realme narzo50a,0,Shirpur
155.00,2025-01-26,11:50,Success,,,realme narzo50a,0,Dondaicha
350.90,2025-01-26,8:46,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Jan 26, 2025, 8:46:42 AM GMT+05:30",realme narzo50a,0,Dondaicha
350.90,2025-01-26,8:46,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Jan 26, 2025, 8:46:17 AM GMT+05:30",realme narzo50a,0,Dhule
26.00,2025-01-25,8:29,Success,,"Airtel Prepaid Jan 25, 2025, 8:29:17 PM GMT+05:30 Sent",realme narzo50a,0,Indave
26.00,2025-01-18,8:09,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Jan 18, 2025, 8:09:30 PM GMT+05:30",realme narzo50a,0,Indave
25.00,2025-01-16,6:02,Success,,"HCBL using Bank Account XXXXXXX5446 Jan 16, 2025, 6:02:43 PM GMT+05:30",realme narzo50a,0,Shirpur
900.00,2025-01-16,2:40,Success,,,realme narzo50a,0,Shirpur
25.00,2025-01-15,7:29,Success,,"Chandi Devi using Bank Account XXXXXXX5446 Jan 15, 2025, 7:29:08 PM GMT+05:30",realme narzo50a,0,Indave
26.00,2025-01-15,1:00,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Jan 15, 2025, 1:00:09 PM GMT+05:30",realme narzo50a,1,Indave
70.00,2025-01-14,9:00,Success,,,realme narzo50a,0,Dhule
1200.00,2025-01-14,6:41,Success,,"Mr NITIN RAJENDRA SONAWANE using Bank Account XXXXXXX5446 Jan 14, 2025, 6:41:33 PM GMT+05:30",realme narzo50a,0,Dhule
670.00,2025-01-14,6:02,Success,,"HARIOM DRESSES using Bank Account XXXXXXX5446 Jan 14, 2025, 6:02:04 PM GMT+05:30",realme narzo50a,0,Indave
20.00,2025-01-14,5:18,Success,,"Mr VITHTHAL GOVIND CHAOUDHARI using Bank Account XXXXXXX5446 Jan 14, 2025, 5:18:30 PM GMT+05:30",realme narzo50a,0,Shirpur
140.00,2025-01-14,12:57,Success,,,realme narzo50a,0,Dondaicha
2000.00,2025-01-13,9:10,Success,,,realme narzo50a,0,Dhule
500.00,2025-01-13,9:03,Success,,,realme narzo50a,1,Dhule
26.00,2025-01-12,2:43,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Jan 12, 2025, 2:43:54 PM GMT+05:30",realme narzo50a,0,Dhule
200.00,2025-01-11,8:25,Success,,"Balaji Clinic using Bank Account XXXXXXX5446 Jan 11, 2025, 8:25:48 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2025-01-11,7:36,Success,,"SAI PRASAD MEDICAL ANDGENERAL STORE Jan 11, 2025, 7:36:29 PM GMT+05:30",realme narzo50a,0,Indave
245.00,2025-01-11,7:34,Success,,"SAI PRASAD MEDICAL ANDGENERAL STORE using Bank Account XXXXXXX5446 Jan 11, 2025, 7:34:46 PM GMT+05:30",realme narzo50a,0,Indave
50.00,2025-01-11,3:16,Success,,,realme narzo50a,0,Shirpur
50.00,2025-01-09,8:20,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Jan 9, 2025, 8:20:35 PM GMT+05:30",realme narzo50a,0,Dhule
30.00,2025-01-09,8:18,Success,,"JAIN SWARUPCHAND KEVALCHAND Jan 9, 2025, 8:18:29 PM GMT+05:30",realme narzo50a,1,Dhule
1000.00,2025-01-07,6:24,Success,,,realme narzo50a,0,Dondaicha
500.00,2025-01-07,12:22,Success,,,realme narzo50a,0,Indave
999.00,2025-01-07,12:21,Success,,"AMAZON SELLER SERVICES PRIVATE LIMITED Jan 7, 2025, 12:21:29 PM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
300.00,2025-01-07,12:18,Success,,,realme narzo50a,0,Shirpur
120.00,2025-01-05,7:05,Success,,"SHAIKH MUZAMMIL SHAIKH MANZOOR Jan 5, 2025, 7:05:21 PM GMT+05:30",realme narzo50a,0,Dhule
54.00,2025-01-05,1:53,Success,,"JADHAV CHANDRADIP KEVALSING Jan 5, 2025, 1:53:27 PM GMT+05:30",realme narzo50a,0,Indave
25.00,2025-01-04,7:54,Success,,"Sunny Zerox Jan 4, 2025, 7:54:47 PM GMT+05:30",realme narzo50a,0,Indave
80.00,2025-01-02,12:36,Success,,"Sandip Santosh Nikam Jan 2, 2025, 12:36:48 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
5400.00,2025-01-01,6:28,Success,,"Chai Code using Bank Account XXXXXXX5446 Jan 1, 2025, 6:28:05 PM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2025-01-01,5:59,Success,,"BHIMRAO ATMARAM MALI using Bank Account XXXXXXX5446 Jan 1, 2025, 5:59:54 PM GMT+05:30",realme narzo50a,0,Dhule
6930.00,2025-01-01,5:40,Success,,,realme narzo50a,0,Indave
30.00,2024-12-27,1:57,Success,,"UMESH ISHVAR BADGUJAR using Bank Account XXXXXXX5446 Dec 27, 2024, 1:57:31 PM GMT+05:30 Sent",realme narzo50a,0,Indave
20.00,2024-12-25,8:26,Success,,"Chandi Devi using Bank Account XXXXXXX5446 Dec 25, 2024, 8:26:42 PM GMT+05:30",realme narzo50a,0,Dhule
25.00,2024-12-25,8:26,Success,,"Chandi Devi using Bank Account XXXXXXX5446 Dec 25, 2024, 8:26:05 PM GMT+05:30",realme narzo50a,0,Indave
25.00,2024-12-25,8:25,Success,,"Chandi Devi using Bank Account XXXXXXX5446 Dec 25, 2024, 8:25:52 PM GMT+05:30",realme narzo50a,0,Dhule
70.00,2024-12-25,8:10,Success,,"KIRAN AANANDA DHNAGAR using Bank Account XXXXXXX5446 Dec 25, 2024, 8:10:03 PM GMT+05:30",realme narzo50a,1,Dondaicha
70.00,2024-12-25,10:51,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Dec 25, 2024, 10:51:22 AM GMT+05:30",realme narzo50a,0,Dondaicha
40.00,2024-12-25,10:37,Success,,,realme narzo50a,0,Shirpur
20.00,2024-12-23,8:38,Success,,"BHIMRAO ATMARAM MALI using Bank Account XXXXXXX5446 Dec 23, 2024, 8:38:06 PM GMT+05:30",realme narzo50a,0,Dhule
22.00,2024-12-23,6:34,Success,,,realme narzo50a,0,Shirpur
50.00,2024-12-23,2:55,Success,,,realme narzo50a,1,Shirpur
22.00,2024-12-22,8:10,Success,,"JADHAV CHANDRADIP KEVALSING using Bank Account XXXXXXX5446 Dec 22, 2024, 8:10:14 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
100.00,2024-12-22,12:53,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Dec 22, 2024, 12:53:51 PM GMT+05:30",realme narzo50a,0,Dhule
43.00,2024-12-22,12:43,Success,,"SP PRINTING using Bank Account XXXXXXX5446 Dec 22, 2024, 12:43:43 PM GMT+05:30",realme narzo50a,0,Shirpur
22.00,2024-12-13,10:28,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Dec 13, 2024, 10:28:41 AM GMT+05:30",realme narzo50a,0,Shirpur
25.00,2024-12-12,7:05,Success,,,realme narzo50a,0,Dondaicha
3030.00,2024-12-10,6:40,Success,,,realme narzo50a,1,Shirpur
10.00,2024-12-10,6:39,Success,,,realme narzo50a,0,Dondaicha
10.00,2024-12-10,5:37,Success,,"Mr MANOJ GULABRAO SONAWANE using Bank Account XXXXXXX5446 Dec 10, 2024, 5:37:24 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
30.00,2024-12-10,5:16,Success,,"GOKUL MADHUKAR GOPAL using Bank Account XXXXXXX5446 Dec 10, 2024, 5:16:16 PM GMT+05:30",realme narzo50a,0,Dondaicha
40.00,2024-12-08,7:24,Success,,,realme narzo50a,0,Dondaicha
28600.00,2024-12-06,12:17,Success,,"R C Patel Institute Of Technology Shirpur using Bank Account XXXXXXX5446 Dec 6, 2024, 12:17:27 PM GMT+05:30",realme narzo50a,0,Dhule
1.00,2024-11-30,7:41,Success,,,realme narzo50a,0,Dhule
30.00,2024-11-27,6:08,Success,,,realme narzo50a,0,Dhule
30.00,2024-11-05,2:26,Success,,,realme narzo50a,0,Dondaicha
40.00,2024-10-26,1:02,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Oct 26, 2024, 1:02:38 PM GMT+05:30",realme narzo50a,0,Dhule
30.00,2024-10-26,1:02,Success,,"PRAKASHKUMAR CHAMANL Oct 26, 2024, 1:02:04 PM GMT+05:30 Sent",realme narzo50a,0,Indave
30.00,2024-10-24,10:36,Success,,,realme narzo50a,0,Indave
60.00,2024-10-24,9:19,Success,,,realme narzo50a,0,Indave
240.00,2024-10-24,9:07,Success,,"PROGRESSIVE GROCERS using Bank Account XXXXXXX5446 Oct 24, 2024, 9:07:57 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-10-24,8:48,Success,,"BESURESAINIKCANTEEN using Bank Account XXXXXXX5446 Oct 24, 2024, 8:48:13 PM GMT+05:30",realme narzo50a,0,Indave
480.00,2024-10-24,8:36,Success,,,realme narzo50a,0,Dondaicha
5.00,2024-10-23,12:45,Success,,"Mr VIKAS NAVAL PATIL using Bank Account XXXXXXX5446 Oct 23, 2024, 12:45:58 PM GMT+05:30",realme narzo50a,1,Dhule
15.00,2024-10-22,2:46,Success,,"LATA MAHENDRAKUMAR GUJARATHI using Bank Account XXXXXXX5446 Oct 22, 2024, 2:46:56 PM GMT+05:30",realme narzo50a,0,Shirpur
80.00,2024-10-22,2:43,Success,,"Sandip Santosh Nikam using Bank Account XXXXXXX5446 Oct 22, 2024, 2:43:44 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-10-22,2:01,Success,,,realme narzo50a,0,Dondaicha
500.00,2024-10-21,1:07,Success,,"Mr  VINOD PARUMAL  B using Bank Account XXXXXXX5446 Oct 21, 2024, 1:07:50 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-10-21,1:07,Success,,,realme narzo50a,0,Shirpur
450.00,2024-10-20,7:00,Success,,"DINESH CHAUDHARI using Bank Account XXXXXXX5446 Oct 20, 2024, 7:00:14 PM GMT+05:30 Sent",realme narzo50a,0,Indave
563.00,2024-10-16,5:40,Success,,"Amazon India using Bank Account XXXXXXX5446 Oct 16, 2024, 5:40:21 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-10-15,8:41,Success,,,realme narzo50a,0,Dhule
300.00,2024-10-15,7:36,Success,,"Kritika Ghar sansar Seal using Bank Account XXXXXXX5446 Oct 15, 2024, 7:36:35 PM GMT+05:30",realme narzo50a,0,Dhule
30.00,2024-10-15,6:43,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 Oct 15, 2024, 6:43:27 PM GMT+05:30",realme narzo50a,0,Dhule
10.00,2024-10-15,10:54,Success,,,realme narzo50a,0,Shirpur
553.00,2024-10-15,8:47,Success,,"Amazon India using Bank Account XXXXXXX5446 Oct 15, 2024, 8:47:59 AM GMT+05:30",realme narzo50a,0,Dhule
150.00,2024-10-15,2:01,Success,,,realme narzo50a,0,Shirpur
30.00,2024-10-14,4:39,Success,,"Khalil Shamim Teli using Bank Account XXXXXXX5446 Oct 14, 2024, 4:39:30 PM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
20.00,2024-10-12,8:36,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Oct 12, 2024, 8:36:39 PM GMT+05:30",realme narzo50a,0,Indave
44.00,2024-10-12,7:03,Success,,,realme narzo50a,0,Indave
22.00,2024-10-12,7:02,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Oct 12, 2024, 7:02:53 PM GMT+05:30",realme narzo50a,0,Dondaicha
1.00,2024-10-11,12:37,Success,,,realme narzo50a,0,Shirpur
20.00,2024-10-08,11:23,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Oct 8, 2024, 11:23:06 AM GMT+05:30",realme narzo50a,0,Dhule
61.00,2024-10-08,11:02,Success,,"Perfect Xerox using Bank Account XXXXXXX5446 Oct 8, 2024, 11:02:45 AM GMT+05:30",realme narzo50a,0,Shirpur
280.00,2024-10-06,8:32,Success,,,realme narzo50a,0,Dhule
20.00,2024-10-06,8:04,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Oct 6, 2024, 8:04:57 PM GMT+05:30",realme narzo50a,0,Indave
20.00,2024-10-06,7:56,Success,,"KAILAS RANGNATH MARATHE using Bank Account XXXXXXX5446 Oct 6, 2024, 7:56:28 PM GMT+05:30",realme narzo50a,0,Dondaicha
350.00,2024-10-06,1:25,Success,,,realme narzo50a,0,Indave
22.00,2024-10-06,9:26,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Oct 6, 2024, 9:26:01 AM GMT+05:30",realme narzo50a,0,Indave
22.00,2024-10-06,9:24,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Oct 6, 2024, 9:24:50 AM GMT+05:30 Sent",realme narzo50a,0,Dhule
250.90,2024-10-04,7:11,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Oct 4, 2024, 7:11:52 AM GMT+05:30",realme narzo50a,0,Shirpur
4000.00,2024-10-02,7:33,Success,,,realme narzo50a,0,Indave
112.00,2024-10-02,7:25,Success,,"RAJARAM MEDICAL using Bank Account XXXXXXX5446 Oct 2, 2024, 7:25:20 PM GMT+05:30",realme narzo50a,0,Dhule
100.00,2024-10-02,12:57,Success,,,realme narzo50a,0,Indave
120.00,2024-10-02,12:34,Success,,"PURNA BRAMH SHUDDHA SHAKAHARI BHOJNALAY using Bank Account XXXXXXX5446 Oct 2, 2024, 12:34:40 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
22.00,2024-09-28,2:13,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 28, 2024, 2:13:20 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
300.90,2024-09-26,5:25,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 26, 2024, 5:25:02 AM GMT+05:30",realme narzo50a,0,Dondaicha
300.00,2024-09-25,9:10,Success,,,realme narzo50a,0,Dhule
30.00,2024-09-24,5:21,Success,,"YOGESH BAPU JADHAV using Bank Account XXXXXXX5446 Sep 24, 2024, 5:21:15 PM GMT+05:30",realme narzo50a,0,Dhule
10.00,2024-09-20,7:12,Success,,"Mr MANOJ GULABRAO SONAWANE using Bank Account XXXXXXX5446 Sep 20, 2024, 7:12:08 PM GMT+05:30",realme narzo50a,0,Dondaicha
70.00,2024-09-20,6:59,Success,,"HCBL using Bank Account XXXXXXX5446 Sep 20, 2024, 6:59:45 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
40.00,2024-09-18,7:41,Success,,"ABDUL HAFIZ BASHIR SHAIKH using Bank Account XXXXXXX5446 Sep 18, 2024, 7:41:31 PM GMT+05:30",realme narzo50a,0,Dhule
200.00,2024-09-18,7:38,Success,,"KHATRI SHOYAB ABDUL using Bank Account XXXXXXX5446 Sep 18, 2024, 7:38:43 PM GMT+05:30",realme narzo50a,0,Dondaicha
40.00,2024-09-17,8:59,Success,,"PUNDALIK BUDHA SAINDANE using Bank Account XXXXXXX5446 Sep 17, 2024, 8:59:36 AM GMT+05:30",realme narzo50a,1,Dhule
20.00,2024-09-17,8:21,Success,,"RAKESH BHALCHANDRA KANADE using Bank Account XXXXXXX5446 Sep 17, 2024, 8:21:12 AM GMT+05:30",realme narzo50a,0,Shirpur
300.00,2024-09-16,8:44,Success,,,realme narzo50a,0,Dhule
4.00,2024-09-16,9:26,Success,,"Jidnaysa Ganeral Shop using Bank Account XXXXXXX5446 Sep 16, 2024, 9:26:45 AM GMT+05:30",realme narzo50a,0,Indave
22.00,2024-09-15,8:36,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 15, 2024, 8:36:36 PM GMT+05:30",realme narzo50a,0,Dondaicha
22.00,2024-09-14,8:50,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 14, 2024, 8:50:05 PM GMT+05:30",realme narzo50a,0,Dhule
236.00,2024-09-13,7:45,Success,,"Amazon Pay Groceries using Bank Account XXXXXXX5446 Sep 13, 2024, 7:45:41 AM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
1600.00,2024-09-11,12:06,Success,,,realme narzo50a,0,Dondaicha
70.00,2024-09-10,9:52,Success,,,realme narzo50a,0,Indave
20.00,2024-09-10,8:39,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 Sep 10, 2024, 8:39:00 PM GMT+05:30",realme narzo50a,0,Shirpur
120.00,2024-09-10,8:23,Success,,"Jagdish Suryawanshi MCM Chicken Biryani Wala using Bank Account XXXXXXX5446 Sep 10, 2024, 8:23:59 PM GMT+05:30",realme narzo50a,0,Dondaicha
140.00,2024-09-10,1:55,Success,,"Sandip Santosh Nikam using Bank Account XXXXXXX5446 Sep 10, 2024, 1:55:08 PM GMT+05:30",realme narzo50a,0,Shirpur
40.00,2024-09-10,12:51,Success,,"PURNA BRAMH SHUDDHA SHAKAHARI BHOJNALAY using Bank Account XXXXXXX5446 Sep 10, 2024, 12:51:09 PM GMT+05:30",realme narzo50a,0,Indave
85.00,2024-09-07,4:34,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Sep 7, 2024, 4:34:38 PM GMT+05:30",realme narzo50a,0,Shirpur
22.00,2024-09-06,10:13,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 6, 2024, 10:13:55 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2024-09-05,4:47,Success,,"PRAKASHKUMAR CHAMANL Sep 5, 2024, 4:47:13 PM GMT+05:30",realme narzo50a,0,Indave
40.00,2024-09-05,4:40,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Sep 5, 2024, 4:40:11 PM GMT+05:30",realme narzo50a,0,Indave
22.00,2024-09-04,10:04,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Sep 4, 2024, 10:04:48 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-09-04,9:24,Success,,,realme narzo50a,0,Indave
50.00,2024-09-03,9:57,Success,,"Mr VITHTHAL GOVIND CHAOUDHARI using Bank Account XXXXXXX5446 Sep 3, 2024, 9:57:02 PM GMT+05:30",realme narzo50a,0,Indave
550.00,2024-09-03,6:54,Success,,,realme narzo50a,0,Indave
1100.00,2024-09-03,6:47,Success,,,realme narzo50a,0,Shirpur
5.00,2024-08-31,6:08,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Aug 31, 2024, 6:08:43 PM GMT+05:30",realme narzo50a,0,Shirpur
22.00,2024-08-31,5:58,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Aug 31, 2024, 5:58:42 PM GMT+05:30",realme narzo50a,0,Shirpur
19.00,2024-08-31,5:58,Success,,"Airtel Prepaid Aug 31, 2024, 5:58:26 PM GMT+05:30",realme narzo50a,0,Indave
1600.00,2024-08-27,11:40,Success,,"EKNATH BALKISAN BHANDARI using Bank Account XXXXXXX5446 Aug 27, 2024, 11:40:14 AM GMT+05:30",realme narzo50a,0,Dondaicha
450.00,2024-08-27,7:20,Success,,"KAVAYITRIBCNMU using Bank Account XXXXXXX5446 Aug 27, 2024, 7:20:31 AM GMT+05:30",realme narzo50a,0,Indave
20.00,2024-08-25,4:32,Success,,"RAKESH BHALCHANDRA KANADE using Bank Account XXXXXXX5446 Aug 25, 2024, 4:32:41 PM GMT+05:30 Sent",realme narzo50a,0,Indave
49.00,2024-08-21,10:19,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 21, 2024, 10:19:32 AM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-08-20,12:18,Success,,"KIRANSANTOSHWAGH using Bank Account XXXXXXX5446 Aug 20, 2024, 12:18:28 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-08-18,6:56,Success,,,realme narzo50a,0,Dondaicha
19.00,2024-08-17,10:12,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 17, 2024, 10:12:43 AM GMT+05:30 Sent",realme narzo50a,0,Dhule
40.00,2024-08-12,9:41,Success,,"Chandi Devi using Bank Account XXXXXXX5446 Aug 12, 2024, 9:41:01 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
3880.00,2024-08-10,5:28,Success,,,realme narzo50a,0,Dhule
20.00,2024-08-09,6:23,Success,,,realme narzo50a,0,Shirpur
350.90,2024-08-01,3:06,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 1, 2024, 3:06:49 PM GMT+05:30",realme narzo50a,0,Shirpur
20.00,2024-07-31,3:42,Success,,"HIMMATRAO NIMBA PAWAR using Bank Account XXXXXXX5446 Jul 31, 2024, 3:42:16 PM GMT+05:30 Sent",realme narzo50a,0,Indave
300.90,2024-07-24,7:46,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 24, 2024, 7:46:40 AM GMT+05:30",realme narzo50a,0,Shirpur
19.00,2024-07-23,12:26,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 23, 2024, 12:26:44 PM GMT+05:30",realme narzo50a,0,Indave
19.00,2024-07-19,6:03,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 19, 2024, 6:03:29 PM GMT+05:30",realme narzo50a,0,Dhule
15.00,2024-07-18,9:17,Success,,"Land Records Govt of Maharashtra using Bank Account XXXXXXX5446 Jul 18, 2024, 9:17:29 AM GMT+05:30",realme narzo50a,0,Shirpur
45.00,2024-07-18,8:35,Success,,"Land Records Govt of Maharashtra using Bank Account XXXXXXX5446 Jul 18, 2024, 8:35:02 AM GMT+05:30",realme narzo50a,0,Indave
42900.00,2024-07-18,7:47,Success,,"R C Patel Institute Of Technology Shirpur using Bank Account XXXXXXX5446 Jul 18, 2024, 7:47:30 AM GMT+05:30",realme narzo50a,0,Shirpur
44000.00,2024-07-18,7:39,Success,,,realme narzo50a,0,Shirpur
15.00,2024-06-08,10:35,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jun 8, 2024, 10:35:26 PM GMT+05:30",realme narzo50a,0,Dhule
15.00,2024-06-07,4:27,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jun 7, 2024, 4:27:00 PM GMT+05:30",realme narzo50a,0,Dondaicha
19.00,2024-06-06,9:04,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jun 6, 2024, 9:04:27 PM GMT+05:30",realme narzo50a,0,Indave
153.00,2024-06-03,9:58,Success,,,realme narzo50a,0,Indave
300.00,2024-06-03,8:33,Success,,,realme narzo50a,0,Dondaicha
1200.00,2024-06-03,8:33,Success,,,realme narzo50a,0,Dondaicha
1500.00,2024-06-03,8:05,Success,,,realme narzo50a,0,Dondaicha
19.00,2024-06-02,8:30,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jun 2, 2024, 8:30:40 PM GMT+05:30",realme narzo50a,0,Dhule
25.00,2024-06-02,8:27,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Jun 2, 2024, 8:27:50 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2024-06-02,2:31,Success,,,realme narzo50a,0,Dondaicha
100.00,2024-06-01,9:40,Success,,,realme narzo50a,0,Shirpur
5.00,2024-06-01,4:44,Success,,,realme narzo50a,0,Dhule
50.00,2024-06-01,4:09,Success,,,realme narzo50a,0,Dhule
2100.00,2024-05-31,8:52,Success,,"S G GUPTA AND COMPANY using Bank Account XXXXXXX5446 May 31, 2024, 8:52:15 PM GMT+05:30",realme narzo50a,0,Dhule
50.00,2024-05-31,7:42,Success,,,realme narzo50a,0,Indave
150.00,2024-05-31,7:41,Success,,"NAMOSHRI PETROLUM using Bank Account XXXXXXX5446 May 31, 2024, 7:41:54 PM GMT+05:30",realme narzo50a,0,Dhule
150.00,2024-05-31,7:41,Success,,"NAMOSHRI PETROLUM using Bank Account 91XXXXXXXX96 May 31, 2024, 7:41:42 PM GMT+05:30",realme narzo50a,0,Dhule
20.00,2024-05-31,5:48,Success,,,realme narzo50a,0,Dondaicha
19.00,2024-05-30,1:53,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 30, 2024, 1:53:48 PM GMT+05:30",realme narzo50a,0,Dondaicha
80.00,2024-05-29,8:12,Success,,"KIRANSANTOSHWAGH using Bank Account XXXXXXX5446 May 29, 2024, 8:12:15 PM GMT+05:30",realme narzo50a,0,Dondaicha
150.00,2024-05-29,5:41,Success,,,realme narzo50a,0,Indave
15.00,2024-05-29,8:25,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 May 29, 2024, 8:25:04 AM GMT+05:30",realme narzo50a,0,Indave
15.00,2024-05-28,10:58,Success,,,realme narzo50a,0,Dhule
15.00,2024-05-22,7:19,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 22, 2024, 7:19:10 PM GMT+05:30",realme narzo50a,0,Shirpur
3.00,2024-05-22,7:18,Success,,,realme narzo50a,0,Dondaicha
15.00,2024-05-22,7:15,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 22, 2024, 7:15:54 PM GMT+05:30",realme narzo50a,0,Dondaicha
50.00,2024-05-20,9:24,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 May 20, 2024, 9:24:29 PM GMT+05:30",realme narzo50a,0,Dhule
4.00,2024-05-20,9:23,Success,,,realme narzo50a,0,Shirpur
19.00,2024-05-19,2:58,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 19, 2024, 2:58:13 PM GMT+05:30",realme narzo50a,0,Indave
20.00,2024-05-16,8:38,Success,,,realme narzo50a,0,Shirpur
52.00,2024-05-11,1:05,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 May 11, 2024, 1:05:08 PM GMT+05:30",realme narzo50a,0,Dhule
50.00,2024-05-11,12:54,Success,,,realme narzo50a,0,Dhule
25.00,2024-05-11,11:55,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 May 11, 2024, 11:55:42 AM GMT+05:30",realme narzo50a,0,Indave
15.00,2024-05-11,10:17,Success,,"Om Xerox  And Graphics  using Bank Account XXXXXXX5446 May 11, 2024, 10:17:55 AM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
60.00,2024-05-10,7:26,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 May 10, 2024, 7:26:58 PM GMT+05:30",realme narzo50a,0,Shirpur
19.00,2024-05-10,7:00,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 10, 2024, 7:00:49 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
30.00,2024-05-07,8:33,Success,,"Perfect Xerox using Bank Account XXXXXXX5446 May 7, 2024, 8:33:43 PM GMT+05:30",realme narzo50a,0,Dhule
